time,event_type,event_category,state,location.latitude,location.longitude,reported_by.content_type,reported_by.id,reported_by.name,reported_by.subject_type,reported_by.subject_subtype,event_details.herd_size,event_details.herd_notes,event_details.river_system,event_details.image_prefix,giraffe_age,giraffe_sex,giraffe_left,giraffe_right,giraffe_notes,giraffe_id
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,,"Chim, Photo number: 5884",HSBF014
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,,"Haraka, Photo number: 5901",HSBF015
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 5902, 5905",HSBF050
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,,"Blondie, Photo number: 3683",HSBF013
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3691, 3692",KHBF010
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3699, 3690,96",HSBF004
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,ad,f,,,"Monkey, Photo number: 3711",HSBF027
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJA1, | Photo number: 5907, 3686",HSBF095
18-10-18 18:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.68034,12.91811,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,19,Hoarusib,Hoarusib,,sa,m,,," | Photo number: 3693, 5908, 3688",KHBM052
18-10-18 19:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.66405,12.91102,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,1,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJW, | Photo number: 3714, 3715",HSBF098
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,m,,,"King, Photo number: 3739, 3756, 3761",HSBM069
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3726, 3753",HSBF076
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3742, 3752",HSBF037
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3743, 5758",HSBF010
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,f,,,"Vera, Photo number: 3748",HSBF008
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,ad,f,,,"Circle, Photo number: 3729, 3733, 3736, 3762",HSBF007
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,sa,m,,,"Was HSBJE,Welcome, Photo number: 3728, 3731, 3738",HSBM147
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJC,  HNBU001, | Photo number: 3734, 3757",HSBF094
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,sa,m,,,"Was HSBJR,Dorian, Photo number: 3755",HSBM151
18-10-18 14:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.79106,12.99345,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,10,Hoarusib,Hoarusib,,,,,,,
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3769,HSBM138
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,,"Dup - HSBM125 | Photo number: 5937, 3771",HSBM078
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 5938, 5940, 5941",HSBM042
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 5942,HSBM132
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 5939,HSBM102
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,,"Winky Wonk, Photo number: 5946",HNBM038
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,,"Latte, Photo number: 3781, 5943",HSBM104
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,,"Was KHBM2 Ryma (Julian's original ID 2003),Camile, Photo number: 3785, 5974, 5947, 5972",HSBM126
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,,"House M.D., Photo number: 5949, 5983",HSBM053
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3782, 5968",HSBM138
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,sa,m,,,"Rio, Photo number: 5958",HSBM119
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 5962, 5975",HSBM036
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 5965,HSBM075
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3787, 5970, 5966, 5969",HSBM074
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 5985, 5999, 6000, 6001",HSBM045
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 5991, 5993, 5997, 5994",HSBM132
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 5976,HSBF048
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,,"Kaoko, Photo number: 5950, 5990",HSBF026
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,,"Phyllis, ",HSBF045
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 5959,HSBF043
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 5956,HSBF050
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,ad,f,,,"GSD | Photo number: 3788, 3759",HSBF009
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJB1, | Photo number: 3874, 3765",HSBF099
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,sa,m,,," | Photo number: 5953, 5955",KHBM052
18-10-18 15:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.739,12.93772,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,25,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJA1, | Photo number: 3767",HSBF095
18-10-18 16:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19219,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,3,Hoanib,Hoanib,,ad,m,,," | Photo number: 2112, 2116,",HNBM085
18-10-18 16:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19219,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,3,Hoanib,Hoanib,,ad,m,,," | Photo number: 2113, 2114,",HNBM066
18-10-18 16:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19219,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,3,Hoanib,Hoanib,,,m,,," | Photo number: 2115,",HNBM087
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,,"Ace, Photo number: 2119, 2117,",HNBM059
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,f,,,"Broken ossicone | Photo number: 2122, 2118,",HNBF111
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,," | Photo number: 2120,",HNBM085
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,," | Photo number: 2121,",HNBM066
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,," | Photo number: 2131, 2125,",HNBM079
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,," | Photo number: 2129, 2130,",HNBM095
18-10-18 17:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-19.19221,13.53712,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,7,Hoanib,Hoanib,,ad,m,,," | Photo number: 2132, 2133,",HNBM087
18-10-18 8:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.58277,12.84322,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,1,Hoarusib,Hoarusib,,ad,m,,,"Chino, Photo number: 6043a",HSBM035
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3817, 3818",HSBM141
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,,"Was KHBM2 Ryma (Julian's original ID 2003),Camile, Photo number: 3824",HSBM126
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3829, 3836",HSBM074
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,,Dup HSBM144 | Photo number: 3839,HSBM062
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3840, 3838",HSBM073
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3842,HSBM062
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,m,,,,HSBM074
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,,"Haraka, Photo number: 3816",HSBF015
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 3827, 3835, 3820",HSBF050
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,,"Monkey, Photo number: 3856",HSBF027
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,,"Blondie, Photo number: 3822, 3821",HSBF013
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,,,HSBF027
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 3837,HSBF071
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 3844,HSBF043
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,sa,m,,,"Was KHBU007, | Photo number: 3819, 3826",KHBM052
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,sa,m,,,"Was HSBJX, | Photo number: 3830",HSBM152
18-10-18 9:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.73477,12.9381,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,17,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJA1, | Photo number: 3855, 3851",HSBF095
18-10-18 10:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.65176,12.90459,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,4,Hoarusib,Hoarusib,,ad,m,,,"Dobby, Dup - HSBM093 | Photo number: 6018, 6019, 6021",HSBM044
18-10-18 10:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.65176,12.90459,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,4,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3798, 3799",HSBM121
18-10-18 10:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.65176,12.90459,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,4,Hoarusib,Hoarusib,,ad,f,,,"Chim, Photo number: 3797, 3795",HSBF014
18-10-18 10:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.65176,12.90459,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,4,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 6015, 3796",HSBF041
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 6029,HSBM079
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,ad,m,,,"Black Spot, Photo number: 6028, 6030",HSBM032
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,sa,m,,,"Keltie, Photo number: 6024, 6025, 6023",HSBM085
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,sa,m,,,"Jason, Photo number: 3804, 3802, 6030",HSBM092
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,ad,f,,," | Photo number: 6039, 6040, 6031",HSBF004
18-10-18 11:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.64377,12.8909,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,6,Hoarusib,Hoarusib,,sa,f,,,"Was HSBJW, | Photo number: 6026, 6033, 6036",HSBF098
18-10-18 12:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.62488,12.87914,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,1,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3811, 3815",HSBM036
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3863,HSBM075
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3869,HSBM132
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,,Dup - HSBM125 | Photo number: 3873,HSBM078
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,,"House M.D., Photo number: 3886, 3874",HSBM053
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3882, 3875",HSBM068
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3886, 3883",KHBM031
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3885, 3887",HSBM098
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3890, 3888",HSBM042
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,,Dup HSBM142 | Photo number: 3894,HSBM109
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3891,HSBM045
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3892,HSBM145
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3893,HSBM102
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,," | Photo number: 3896, 3895",HSBM070
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,m,,, | Photo number: 3900,HSBM100
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,f,,, | Photo number: 3861,HSBF009
18-10-18 13:00,giraffe_nw_monitoring0,monitoring_nanw,resolved,-18.72877,12.93624,observations.subject,8eb20288-2e90-4b91-8d36-092454ae4045,Emma Wells,person,ranger,21,Hoarusib,Hoarusib,,ad,f,,,"Phyllis, Photo number: 3862",HSBF045
