index,location,time,end_time,message,provenance,event_type,event_category,priority,priority_label,attributes,comment,title,notes,reported_by,state,is_contained_in,sort_at,patrol_segments,updated_at,created_at,icon_id,serial_number,url,image_url,geojson,is_collection,event_details,related_subjects,patrols
439,"{'latitude': -22.57397903212012, 'longitude': 17.081541561595515}",2025-04-01 12:07:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.846664Z,[],2025-04-03 13:11:11.846664+00:00,2025-04-03 12:07:49.084744+00:00,GPS_point_rep,27160,https://twiga.pamdas.org/api/v1.0/activity/event/50b2b381-df19-4330-9b59-de64339dc6a6,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081541561595515, -22.57397903212012]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:07:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '534c82af-963e-4420-a1b8-eefc2948c01c', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
448,"{'latitude': -22.573991075858743, 'longitude': 17.081529306295778}",2025-04-01 12:07:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '83060b69-2bb7-449a-8972-3ed44099c5ee', 'name': 'CMarneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-06-27T12:32:52.775999Z', 'updated_at': '2023-07-10T08:32:55.675920Z', 'is_active': True, 'user': None, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.272632Z,[],2025-04-03 13:11:11.272632+00:00,2025-04-03 12:08:12.956413+00:00,GPS_point_rep,27161,https://twiga.pamdas.org/api/v1.0/activity/event/580938d9-2cd9-404e-8072-c819a12fcfd9,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081529306295778, -22.573991075858743]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:07:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '122c6c15-291c-495c-85bd-8912d6291d75', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
442,"{'latitude': -22.57398871912592, 'longitude': 17.081505369438617}",2025-04-01 12:08:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.736745Z,[],2025-04-03 13:11:11.736745+00:00,2025-04-03 12:09:04.273025+00:00,GPS_point_rep,27163,https://twiga.pamdas.org/api/v1.0/activity/event/ce47e6d1-b1fe-4833-a9b5-54e2b80628ab,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081505369438617, -22.57398871912592]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:08:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '501bc2af-37a3-40ba-bc7b-817bb1734eae', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
444,"{'latitude': -22.573970634324212, 'longitude': 17.081528870473818}",2025-04-01 12:08:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.621273Z,[],2025-04-03 13:11:11.621273+00:00,2025-04-03 12:08:41.011322+00:00,GPS_point_rep,27162,https://twiga.pamdas.org/api/v1.0/activity/event/cf4af64a-c56d-4f54-be4b-01064a63ec2d,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081528870473818, -22.573970634324212]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:08:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': 'a5f23e2d-0899-4aa3-b6d8-26679fad28dd', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
447,"{'latitude': -22.573969433701365, 'longitude': 17.08153134863312}",2025-04-01 12:09:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.394444Z,[],2025-04-03 13:11:11.394444+00:00,2025-04-03 12:09:30.378515+00:00,GPS_point_rep,27164,https://twiga.pamdas.org/api/v1.0/activity/event/d317ae62-03b0-49b3-9239-e7ee2e62b713,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08153134863312, -22.573969433701365]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:09:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': 'caaf5974-c4d1-4de7-ae3d-9cf39611c168', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
446,"{'latitude': -22.57397423479857, 'longitude': 17.08153520584807}",2025-04-01 12:09:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.523688Z,[],2025-04-03 13:11:11.523688+00:00,2025-04-03 12:10:06.225582+00:00,GPS_point_rep,27165,https://twiga.pamdas.org/api/v1.0/activity/event/ac6a3dbf-1a3d-405c-b5f0-e0da0172708b,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08153520584807, -22.57397423479857]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:09:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '0245bc9c-62dd-4ee6-88bc-6f9bca52695f', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
445,"{'latitude': -22.573982654150356, 'longitude': 17.08152787327336}",2025-04-01 12:10:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.557340Z,[],2025-04-03 13:11:11.557340+00:00,2025-04-03 12:10:54.366233+00:00,GPS_point_rep,27167,https://twiga.pamdas.org/api/v1.0/activity/event/2a1460e1-a28e-4ad1-8f84-ca9d7ee0c57d,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08152787327336, -22.573982654150356]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:10:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': 'af1e7e9d-9cbe-445b-b9e8-576a5430de9c', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
443,"{'latitude': -22.57399591189727, 'longitude': 17.081523133205877}",2025-04-01 12:10:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:11:11.703522Z,[],2025-04-03 13:11:11.703522+00:00,2025-04-03 12:10:29.858197+00:00,GPS_point_rep,27166,https://twiga.pamdas.org/api/v1.0/activity/event/5064c654-3bd4-43d3-a5bd-848ffa99242a,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081523133205877, -22.57399591189727]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:10:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '48f452b6-4800-451f-80fc-ddff61484c47', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
438,"{'latitude': -22.573963435130423, 'longitude': 17.0815324706534}",2025-04-01 12:11:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:16:11.240427Z,[],2025-04-03 13:16:11.240427+00:00,2025-04-03 12:11:42.948343+00:00,GPS_point_rep,27169,https://twiga.pamdas.org/api/v1.0/activity/event/c4024fa9-3ec1-4a7f-a904-494af4a7001b,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.0815324706534, -22.573963435130423]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:11:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '03b32dd7-5081-42b0-8db7-f9615acfe923', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
437,"{'latitude': -22.573993470783748, 'longitude': 17.081534371069466}",2025-04-01 12:11:00+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T13:16:11.349005Z,[],2025-04-03 13:16:11.349005+00:00,2025-04-03 12:11:18.864321+00:00,GPS_point_rep,27168,https://twiga.pamdas.org/api/v1.0/activity/event/db3d2c51-de88-4736-84a4-33abc7e9db70,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081534371069466, -22.573993470783748]}, 'properties': {'message': '', 'datetime': '2025-04-01T12:11:00+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Julian brought back from Cape Town', 'unitupdate_action': 'received', 'unitupdate_unitid': '5afc6902-7402-4d7d-b742-dc6a1bbfadc8', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
476,"{'latitude': -22.573945070465527, 'longitude': 17.081590879212996}",2025-04-03 08:54:10.892000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:21:11.174470Z,[],2025-04-03 10:21:11.174470+00:00,2025-04-03 09:16:27.749592+00:00,GPS_point_rep,27127,https://twiga.pamdas.org/api/v1.0/activity/event/88a3caac-078d-4486-a714-4054f9271c0d,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081590879212996, -22.573945070465527]}, 'properties': {'message': '', 'datetime': '2025-04-03T08:54:10.892000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': 'bc017954-127c-44b9-8db6-023bcb264d20', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
475,"{'latitude': -22.573972507442903, 'longitude': 17.081555874405694}",2025-04-03 09:16:35.274000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:21:11.338728Z,[],2025-04-03 10:21:11.338728+00:00,2025-04-03 09:17:18.394187+00:00,GPS_point_rep,27128,https://twiga.pamdas.org/api/v1.0/activity/event/7878d9e9-77c1-47d5-941e-a464497a7498,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081555874405694, -22.573972507442903]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:16:35.274000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Thrown away, non functional', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '0289007d-b7a4-4ecb-bf1d-df1c98e808ef', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
474,"{'latitude': -22.573955830552194, 'longitude': 17.08154432720673}",2025-04-03 09:17:30.440000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.167299Z,[],2025-04-03 10:26:11.167299+00:00,2025-04-03 09:22:51.160921+00:00,GPS_point_rep,27129,https://twiga.pamdas.org/api/v1.0/activity/event/d45587d9-94ff-41b9-b3ae-796eb57ca43f,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08154432720673, -22.573955830552194]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:17:30.440000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '48934511-b24a-4d68-9eec-22f4ea13812f', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
473,"{'latitude': -22.573970856842365, 'longitude': 17.081575970183053}",2025-04-03 09:23:09.045000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.415900Z,[],2025-04-03 10:26:11.415900+00:00,2025-04-03 09:23:31.246513+00:00,GPS_point_rep,27130,https://twiga.pamdas.org/api/v1.0/activity/event/b81de698-a1cd-4da5-8759-d02a810b1ff4,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081575970183053, -22.573970856842365]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:23:09.045000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '71c53e43-c56e-4c80-a57b-7e569c250422', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
472,"{'latitude': -22.57397390290332, 'longitude': 17.081572642900767}",2025-04-03 09:23:41.551000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.544604Z,[],2025-04-03 10:26:11.544604+00:00,2025-04-03 09:24:05.841087+00:00,GPS_point_rep,27131,https://twiga.pamdas.org/api/v1.0/activity/event/3a2481b6-6993-4cf0-8a8b-402e5fcce28c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081572642900767, -22.57397390290332]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:23:41.551000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '43f396ad-6bf3-4e48-b00b-4f7a3186e8b3', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
